MSSubClass,MSZoning,LotArea,LotShape,LotConfig,Neighborhood,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,TotalBsmtSF,HeatingQC,1stFlrSF,GrLivArea,FullBath,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,SaleType,SaleCondition,SalePrice
20,RL,15523,IR1,CulDSac,CollgCr,1Story,5,1972,1972,Gable,HdBoard,Plywood,None,TA,TA,CBlock,TA,Av,BLQ,864,Ex,864,864,1,1,TA,5,1,Fa,Attchd,1972.0,Unf,1,338,WD,Normal,133500
80,RL,9600,Reg,FR2,Veenker,SLvl,6,1976,1994,Hip,Plywood,Plywood,BrkFace,Gd,Gd,CBlock,TA,No,Unf,528,Ex,1094,1855,2,1,TA,7,1,TA,Attchd,1976.0,RFn,2,512,WD,Normal,187000
120,RM,4435,Reg,Inside,CollgCr,1Story,6,2003,2003,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,Av,GLQ,848,Ex,848,848,1,1,Gd,3,0,Na,Attchd,2003.0,Fin,2,420,WD,Normal,131500
120,RL,3196,Reg,Inside,Blmngtn,1Story,8,2003,2003,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,Gd,Unf,1273,Ex,1456,1456,2,1,Gd,7,1,TA,Attchd,2003.0,Fin,2,400,WD,Normal,215000
75,RL,7128,Reg,Inside,Crawfor,2.5Unf,7,1941,1950,Gable,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,No,Rec,918,Gd,918,1646,2,1,TA,7,2,Gd,Detchd,1941.0,Unf,1,240,WD,Normal,164000
80,RL,12095,IR1,Corner,NAmes,SLvl,6,1964,1964,Gable,MetalSd,HdBoard,BrkFace,TA,Gd,CBlock,TA,Gd,Rec,1127,TA,1445,1445,1,1,TA,7,1,Fa,Attchd,1964.0,RFn,2,645,WD,Normal,158000
20,RL,17920,Reg,Inside,Sawyer,1Story,5,1955,1974,Hip,Wd Sdng,Plywood,None,TA,TA,CBlock,TA,Mn,ALQ,1763,TA,1779,1779,1,1,TA,6,1,Gd,Attchd,1955.0,Unf,2,454,WD,Abnorml,170000
80,RL,10970,IR1,Inside,CollgCr,SLvl,6,1978,1978,Gable,Plywood,HdBoard,None,TA,TA,CBlock,Gd,Gd,GLQ,940,TA,1026,1026,1,1,TA,5,0,Na,Detchd,1981.0,Unf,2,576,WD,Normal,147000
60,RL,8125,Reg,Inside,Gilbert,2Story,6,1994,1995,Gable,HdBoard,HdBoard,None,TA,TA,PConc,Gd,No,Unf,702,Gd,702,1481,2,1,TA,6,1,TA,Attchd,1994.0,Fin,2,343,WD,Normal,174000
20,RL,10400,Reg,Inside,NWAmes,1Story,7,1976,1976,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,No,Unf,1090,TA,1370,1370,2,1,TA,6,1,TA,Attchd,1976.0,RFn,2,479,WD,Family,152000
60,RL,11029,IR1,Corner,NWAmes,2Story,6,1968,1984,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,Mn,BLQ,1054,TA,1512,2654,2,1,Gd,9,1,Gd,Attchd,1968.0,Unf,2,619,WD,Normal,250000
190,RL,11625,Reg,Inside,Sawyer,1Story,5,1965,1965,Hip,Plywood,HdBoard,None,TA,TA,PConc,TA,Mn,BLQ,1039,Ex,1039,1039,1,1,TA,6,0,Na,Attchd,1965.0,Unf,2,504,WD,Normal,131500
20,RL,9672,Reg,Corner,SawyerW,1Story,6,1984,1985,Hip,HdBoard,Plywood,None,TA,TA,PConc,Gd,No,GLQ,1040,TA,1097,1097,2,1,TA,6,0,Na,Attchd,1986.0,Unf,2,480,WD,Normal,152000
20,RL,7931,Reg,Inside,NAmes,1Story,5,1959,1959,Hip,BrkFace,Plywood,None,TA,TA,CBlock,TA,No,BLQ,1148,TA,1148,1148,1,1,TA,6,0,Na,Attchd,1959.0,Unf,1,672,WD,Normal,132500
20,FV,8640,Reg,Inside,Somerst,1Story,7,2007,2008,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Ex,No,Unf,1372,Ex,1372,1372,2,1,Gd,6,0,Na,Attchd,2008.0,Fin,2,529,New,Partial,250580
20,RL,8750,IR1,Inside,NAmes,1Story,5,1970,1970,Gable,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,No,BLQ,1002,TA,1002,1002,1,1,TA,5,0,Na,Detchd,1973.0,Unf,2,902,WD,Normal,148500
20,RL,10656,IR1,Inside,Timber,1Story,8,2006,2007,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,Av,Unf,1638,Ex,1646,1646,2,1,Gd,6,1,Gd,Attchd,2007.0,RFn,3,870,New,Partial,248900
20,RL,6970,Reg,Corner,Sawyer,1Story,4,1961,1961,Gable,VinylSd,VinylSd,None,TA,TA,CBlock,TA,No,ALQ,1040,TA,1120,1120,1,1,Fa,5,0,Na,Attchd,1961.0,RFn,2,544,WD,Normal,129000
60,RL,9938,Reg,Inside,SawyerW,2Story,7,1993,1994,Gable,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,No,GLQ,1050,Ex,1062,1949,2,1,Gd,8,1,TA,Attchd,1993.0,Fin,2,574,WD,Normal,236000
20,RL,6600,Reg,Inside,NAmes,1Story,5,1962,1962,Hip,MetalSd,MetalSd,None,TA,TA,CBlock,TA,No,Unf,894,Gd,894,894,1,1,TA,5,0,Na,Detchd,1962.0,Unf,1,308,WD,Normal,109500
60,RL,8750,Reg,Inside,CollgCr,2Story,6,1998,1998,Gable,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,No,GLQ,804,Ex,804,1682,2,1,Gd,7,0,Na,Attchd,1998.0,RFn,2,523,WD,Normal,200500
20,RL,8892,Reg,Corner,NAmes,1Story,5,1953,1996,Gable,WdShing,Wd Shng,None,Gd,TA,Stone,TA,Av,Unf,105,Gd,910,910,1,1,Gd,5,0,Na,Attchd,1953.0,Unf,2,414,WD,Normal,116000
40,RL,12144,Reg,Inside,NAmes,1Story,5,1949,1950,Gable,HdBoard,HdBoard,None,Gd,TA,CBlock,TA,No,Rec,832,Gd,1036,1268,1,1,TA,6,1,Gd,Attchd,1949.0,Unf,1,288,WD,Normal,133000
50,RM,5720,Reg,Inside,OldTown,1.5Fin,5,1941,1950,Gable,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,No,Unf,676,Ex,676,1131,1,1,TA,5,0,Na,Detchd,1941.0,Unf,1,200,WD,Abnorml,66500
60,RL,8834,Reg,Inside,NridgHt,2Story,9,2004,2005,Hip,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,No,GLQ,1462,Ex,1462,2224,2,1,Ex,10,1,Gd,Attchd,2004.0,Fin,3,738,WD,Normal,350000
85,RL,11782,IR1,Inside,Sawyer,SFoyer,5,1961,1995,Gable,HdBoard,HdBoard,None,TA,TA,CBlock,TA,Av,ALQ,1109,TA,1155,1155,1,1,Gd,6,0,Na,Detchd,1987.0,Unf,2,576,WD,Normal,148000
20,RL,7024,Reg,Inside,Edwards,1Story,5,2005,2006,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Ex,No,ALQ,1090,Gd,1090,1090,1,1,TA,5,0,Na,Attchd,2005.0,Fin,2,450,WD,Normal,157000
50,RL,13758,IR1,CulDSac,Timber,1.5Fin,7,1990,1991,Gable,HdBoard,HdBoard,BrkFace,Gd,Gd,CBlock,Gd,Mn,LwQ,1156,Ex,1187,1717,2,1,Gd,7,1,TA,Attchd,1990.0,RFn,2,400,WD,Normal,187500
60,RL,9636,IR1,Corner,Gilbert,2Story,6,1992,1993,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,No,Unf,808,Gd,808,1593,2,1,TA,7,1,TA,BuiltIn,1993.0,RFn,2,389,WD,Normal,178000
20,RL,7150,Reg,Inside,NAmes,1Story,5,1967,1967,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,No,BLQ,892,TA,892,892,1,1,TA,5,0,Na,Attchd,1967.0,RFn,1,288,WD,Normal,100000
120,FV,5119,IR1,CulDSac,Somerst,1Story,9,1999,2000,Gable,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Ex,Av,GLQ,1698,Ex,1709,1709,2,1,Gd,5,1,TA,Attchd,1999.0,Fin,2,506,CWD,Abnorml,328900
90,RL,8393,Reg,Corner,NAmes,1Story,5,1959,2005,Gable,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,No,LwQ,1626,Ex,1712,1712,2,2,TA,8,0,Na,Attchd,2005.0,Fin,2,588,WD,Family,145000
50,RL,16466,IR1,Inside,Edwards,1.5Fin,5,1955,1955,Gable,MetalSd,MetalSd,None,TA,Gd,PConc,TA,No,Unf,816,TA,872,1393,1,1,TA,8,0,Na,Attchd,1955.0,Unf,1,300,WD,Normal,135500
20,RL,15865,IR1,Inside,NAmes,1Story,8,1970,1970,Flat,Wd Sdng,Wd Sdng,None,Gd,Gd,PConc,TA,Gd,ALQ,2217,Ex,2217,2217,2,1,Gd,8,1,TA,Attchd,1970.0,Unf,2,621,WD,Normal,268000
20,RL,12160,Reg,Inside,NAmes,1Story,6,1953,1953,Hip,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,No,BLQ,1505,Ex,1505,1505,1,1,TA,6,1,TA,Attchd,1953.0,RFn,2,505,WD,Normal,149500
50,RL,8064,Reg,Corner,NAmes,1.5Fin,5,1949,2006,Gable,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,Mn,Unf,672,Ex,672,924,1,1,TA,6,1,Po,Detchd,2003.0,Unf,2,576,WD,Normal,122900
60,RL,11184,Reg,Inside,Sawyer,2Story,6,1978,1978,Hip,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,No,LwQ,918,Gd,918,1683,2,1,TA,7,1,TA,Attchd,1978.0,RFn,2,440,WD,Normal,172500
20,RL,13284,Reg,Inside,Sawyer,1Story,5,1954,1954,Gable,Wd Sdng,Plywood,None,TA,TA,PConc,Gd,Mn,BLQ,1383,TA,1383,1383,1,1,TA,6,1,Gd,Attchd,1954.0,Unf,1,354,WD,Normal,165000
60,RL,7056,Reg,Inside,NAmes,2Story,6,1963,1963,Hip,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,No,BLQ,780,TA,983,1796,1,1,TA,8,1,TA,Attchd,1963.0,RFn,2,483,WD,Normal,140000
30,RM,8765,Reg,Inside,IDOTRR,1Story,4,1936,1950,Gable,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,No,ALQ,951,Ex,951,951,1,1,TA,6,0,Na,Detchd,1936.0,Unf,1,327,WD,Abnorml,106500
20,RL,6993,Reg,Inside,Sawyer,1Story,5,1961,1994,Gable,HdBoard,Plywood,None,TA,TA,CBlock,TA,No,BLQ,912,TA,1236,1236,1,1,TA,6,1,TA,Attchd,1961.0,Unf,1,288,WD,Normal,135000
20,RL,7340,IR1,Inside,NAmes,1Story,4,1971,1971,Gable,HdBoard,HdBoard,None,TA,TA,CBlock,TA,No,ALQ,858,TA,858,858,1,1,TA,4,0,Na,Detchd,1979.0,Unf,1,684,WD,Normal,110000
20,RL,8712,IR1,Inside,NAmes,1Story,5,1957,2000,Hip,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,Mn,BLQ,992,TA,1306,1306,1,1,TA,5,0,Na,Detchd,1968.0,Unf,1,756,WD,Normal,153000
60,RL,7875,Reg,Inside,Gilbert,2Story,7,2003,2003,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,No,Unf,783,Ex,807,1509,2,1,Gd,8,1,Gd,Attchd,2003.0,Fin,2,393,WD,Normal,180000
20,RL,14859,IR1,CulDSac,Gilbert,1Story,7,2006,2006,Hip,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,No,Unf,1670,Ex,1670,1670,2,1,Gd,7,1,Gd,Attchd,2006.0,RFn,3,690,New,Partial,240000
20,RL,6173,IR1,Inside,Sawyer,1Story,5,1967,1967,Gable,HdBoard,Wd Sdng,BrkFace,TA,TA,CBlock,TA,No,GLQ,876,TA,902,902,1,1,TA,6,0,Na,Attchd,1967.0,Unf,1,288,WD,Normal,125500
20,RL,9920,Reg,Inside,NAmes,1Story,5,1954,1954,Gable,HdBoard,HdBoard,Stone,TA,TA,CBlock,TA,No,Rec,1056,TA,1063,1063,1,1,TA,6,0,Na,Attchd,1954.0,RFn,1,280,WD,Normal,128000
20,RL,13501,IR1,Corner,Somerst,1Story,8,2006,2006,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,No,GLQ,1623,Ex,1636,1636,2,1,Gd,8,1,Gd,Attchd,2006.0,RFn,3,865,WD,Normal,255000
50,RL,11500,IR1,Inside,Crawfor,1.5Fin,7,1936,1987,Gable,BrkFace,BrkFace,None,Gd,TA,CBlock,Gd,No,Rec,1017,Gd,1020,2057,1,1,Gd,6,1,Gd,Attchd,1936.0,Fin,1,180,WD,Normal,250000
20,RL,8885,IR1,Inside,Mitchel,1Story,5,1983,1983,Gable,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,Av,BLQ,864,TA,902,902,1,1,TA,5,0,Na,Attchd,1983.0,Unf,2,484,WD,Normal,131000
60,RL,12589,IR2,Inside,Gilbert,2Story,6,2005,2005,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,No,Unf,742,Ex,742,1484,2,1,Gd,8,1,Gd,Attchd,2005.0,Fin,2,390,WD,Normal,174000
20,RL,9286,IR1,CulDSac,CollgCr,1Story,5,1977,1989,Gable,HdBoard,Plywood,None,TA,TA,CBlock,Gd,Av,ALQ,1268,TA,1268,1268,1,1,Gd,5,0,Na,Detchd,1978.0,Unf,1,252,WD,Normal,143500
30,RM,6120,Reg,Inside,BrkSide,1Story,5,1925,1950,Gable,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,No,Rec,768,TA,1015,1015,1,1,TA,6,0,Na,Detchd,1925.0,Unf,1,450,WD,Abnorml,88000
90,RH,6270,Reg,Inside,Crawfor,2Story,5,1949,1950,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,TA,No,BLQ,1001,TA,1001,2002,2,2,TA,8,0,Na,2Types,1949.0,Unf,3,871,WD,Normal,145000
160,FV,3000,Reg,Inside,Somerst,2Story,6,2009,2009,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,Av,GLQ,612,Ex,612,1224,2,1,Gd,4,0,Na,Detchd,2009.0,RFn,2,528,New,Partial,173733
160,RM,2001,Reg,Inside,MeadowV,2Story,4,1970,1970,Gable,CemntBd,CmentBd,BrkFace,TA,TA,CBlock,TA,No,Unf,546,Fa,546,1092,1,1,TA,6,0,Na,Attchd,1970.0,Unf,1,286,WD,Normal,75000
20,RL,17140,Reg,Inside,Edwards,1Story,4,1956,1956,Gable,VinylSd,VinylSd,None,TA,TA,CBlock,TA,No,ALQ,1134,Ex,1229,1229,1,1,TA,6,0,Na,Attchd,1956.0,RFn,1,284,WD,Normal,135000
60,RL,13125,IR1,Corner,SawyerW,2Story,7,1991,1991,Gable,HdBoard,HdBoard,None,Gd,TA,PConc,Ex,Mn,BLQ,1104,Ex,912,2127,2,1,Gd,8,1,TA,Attchd,1991.0,RFn,3,833,WD,Normal,238000
60,RL,8462,IR1,Inside,SawyerW,2Story,6,1994,1994,Gable,HdBoard,HdBoard,BrkFace,Gd,Gd,PConc,Gd,No,GLQ,928,Ex,936,1721,2,1,Gd,7,0,Na,Attchd,1994.0,RFn,2,471,WD,Normal,201000
20,RL,10237,Reg,Inside,Gilbert,1Story,6,2005,2006,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,No,GLQ,1316,Ex,1316,1316,2,1,Gd,6,1,Gd,Attchd,2005.0,Fin,2,397,New,Partial,169990
120,RL,8012,Reg,Inside,SawyerW,1Story,6,1993,1994,Gable,Plywood,Plywood,None,Gd,TA,PConc,Gd,No,LwQ,1604,Ex,1617,1617,2,1,Gd,5,1,Fa,Attchd,1993.0,RFn,2,533,WD,Normal,193000
20,RL,10240,Reg,Inside,NWAmes,1Story,6,1980,1980,Gable,Plywood,Plywood,BrkFace,TA,Gd,CBlock,Gd,No,BLQ,1686,TA,1686,1686,2,1,TA,7,1,TA,Attchd,1980.0,Unf,2,612,WD,Normal,207500
20,RL,15611,IR1,Corner,NWAmes,1Story,5,1977,1977,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,Av,ALQ,1126,TA,1126,1126,2,1,Ex,6,0,Na,Attchd,1977.0,RFn,2,540,WD,Abnorml,175000
60,RL,11999,Reg,Inside,NridgHt,2Story,8,2003,2004,Hip,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,No,Unf,1181,Ex,1234,2374,2,1,Ex,10,1,Gd,BuiltIn,2003.0,Fin,3,656,WD,Normal,285000
60,RL,9900,Reg,Inside,NWAmes,2Story,7,1968,1968,Gable,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,No,BLQ,832,Gd,1098,1978,2,1,TA,9,1,Gd,Attchd,1968.0,RFn,2,486,WD,Normal,176000
20,RL,11838,Reg,Inside,CollgCr,1Story,8,2001,2001,Hip,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,Av,Unf,1753,Ex,1788,1788,2,1,Ex,7,1,TA,Attchd,2001.0,RFn,2,522,WD,Normal,236500
60,RL,13006,IR1,Corner,Gilbert,2Story,7,1997,1997,Gable,HdBoard,HdBoard,BrkFace,TA,TA,PConc,Gd,No,Unf,964,Gd,993,2236,2,1,Gd,8,1,TA,BuiltIn,1997.0,Fin,2,642,WD,Normal,222000
20,RL,8925,IR1,Inside,Timber,1Story,8,2007,2007,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,Av,GLQ,1466,Ex,1466,1466,2,1,Gd,7,0,Na,Attchd,2007.0,Fin,3,610,WD,Normal,201000
20,RL,9100,Reg,Inside,NAmes,1Story,5,1965,1965,Gable,VinylSd,VinylSd,None,TA,TA,CBlock,TA,No,BLQ,925,Ex,925,925,1,1,TA,5,0,Na,Detchd,1965.0,Unf,1,429,WD,Normal,117500
20,RL,11670,IR1,Corner,Somerst,1Story,9,2006,2006,Hip,VinylSd,ImStucc,Stone,Ex,TA,PConc,Ex,No,Unf,1905,Ex,1905,1905,2,1,Ex,8,1,Gd,Attchd,2006.0,Fin,3,788,WD,Normal,320000
20,RL,8487,Reg,FR2,CollgCr,1Story,7,2004,2004,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,Av,GLQ,1500,Ex,1500,1500,2,1,Gd,6,0,Na,Attchd,2004.0,RFn,2,570,WD,Normal,190000
30,RL,5825,IR1,Inside,BrkSide,1Story,4,1926,1953,Gable,MetalSd,MetalSd,BrkFace,TA,Gd,PConc,Fa,Mn,Unf,600,Gd,747,747,1,1,TA,5,0,Na,Detchd,1953.0,Unf,2,528,WD,Normal,79900
60,RL,9675,Reg,Inside,Somerst,2Story,7,2005,2005,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,Mn,GLQ,1113,Ex,1113,1971,2,1,Gd,8,1,Gd,Attchd,2005.0,RFn,2,689,WD,Normal,253000
60,RL,8760,Reg,Inside,CollgCr,2Story,7,2006,2006,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,Mn,GLQ,1391,Ex,1391,1962,2,1,Gd,7,0,Na,Attchd,2006.0,RFn,3,868,New,Partial,239799
90,RL,12640,IR1,Inside,Mitchel,1Story,6,1976,1976,Gable,Plywood,Plywood,None,TA,TA,CBlock,TA,Gd,Rec,1728,TA,1728,1728,2,2,TA,8,0,Na,Attchd,1976.0,Unf,2,574,WD,Normal,150900
60,RL,8755,IR1,FR2,Gilbert,2Story,7,1999,1999,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,No,ALQ,992,Ex,1022,2060,2,1,Gd,8,1,TA,BuiltIn,1999.0,RFn,2,390,WD,Normal,214000
20,RL,14375,IR1,CulDSac,Timber,SLvl,6,1958,1958,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,No,GLQ,819,Gd,1344,1344,1,1,Gd,7,1,Gd,Basment,1958.0,RFn,2,525,COD,Abnorml,137500
50,RM,8820,Reg,Corner,OldTown,1.5Fin,5,1890,1996,Hip,VinylSd,VinylSd,None,TA,TA,BrkTil,TA,No,LwQ,1088,TA,1188,1869,1,1,TA,7,0,Na,Detchd,1963.0,Unf,2,456,WD,Normal,124900
80,RL,8163,Reg,Inside,NAmes,SLvl,5,1959,1959,Gable,HdBoard,HdBoard,BrkFace,TA,Gd,CBlock,TA,Av,ALQ,1144,TA,1144,1144,1,1,TA,6,1,TA,Attchd,1959.0,RFn,1,796,WD,Normal,143000
20,RL,14536,Reg,Inside,Timber,1Story,8,2002,2003,Hip,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,Av,GLQ,1616,Ex,1629,1629,2,1,Gd,9,1,Gd,Attchd,2002.0,Fin,3,808,WD,Normal,270000
20,RL,9360,Reg,Inside,NWAmes,1Story,6,1972,2006,Hip,Plywood,Plywood,None,TA,TA,CBlock,TA,No,ALQ,1161,TA,1381,1381,1,1,Gd,5,1,TA,Attchd,1972.0,RFn,2,676,WD,Normal,197500
20,RH,7800,Reg,Corner,SawyerW,1Story,5,1965,1965,Gable,VinylSd,VinylSd,None,TA,TA,CBlock,TA,No,BLQ,828,Gd,965,965,1,1,TA,6,0,Na,Detchd,1979.0,Unf,1,300,WD,Abnorml,119900
60,RL,11075,IR1,Inside,Mitchel,2Story,5,1969,1969,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,Av,ALQ,784,Ex,1168,1968,2,1,TA,7,1,Po,Attchd,1969.0,RFn,2,530,WD,Normal,172000
90,RH,7136,IR1,Inside,Crawfor,2Story,6,1946,1950,Gable,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,Gd,No,Rec,979,TA,979,1958,2,2,TA,8,0,Na,Attchd,1946.0,Unf,2,492,WD,Normal,145000
160,RM,1300,Reg,Inside,Blueste,2Story,6,1980,1980,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,Gd,No,ALQ,561,TA,561,1229,1,1,TA,5,1,TA,Attchd,1980.0,Fin,2,462,WD,Normal,124000
20,RL,7420,Reg,Inside,Sawyer,1Story,5,1962,1962,Hip,MetalSd,MetalSd,None,TA,TA,CBlock,TA,No,Rec,1057,TA,1057,1057,1,1,TA,6,0,Na,Detchd,1977.0,Fin,2,576,WD,Normal,132000
20,RL,8450,Reg,Inside,CollgCr,1Story,7,2003,2003,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,Mn,GLQ,1337,Ex,1337,1337,2,1,Gd,6,0,Na,Attchd,2003.0,RFn,2,531,WD,Normal,185000
160,FV,2572,Reg,FR2,Somerst,2Story,7,1999,1999,Hip,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,No,ALQ,696,Ex,696,1416,2,1,Gd,6,0,Na,Detchd,1999.0,Unf,2,484,WD,Normal,155000
160,RL,2308,Reg,Corner,NPkVill,2Story,6,1976,1976,Gable,Plywood,Brk Cmn,None,TA,TA,CBlock,Gd,No,ALQ,804,TA,804,1548,2,1,Gd,7,1,TA,Detchd,1976.0,Unf,2,440,WD,Normal,155000
20,RL,11923,IR1,Corner,CollgCr,1Story,9,2007,2007,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Ex,No,Unf,1800,Ex,1800,1800,2,1,Ex,7,0,Na,Attchd,2007.0,Fin,2,702,WD,Normal,239000
60,RL,11316,Reg,Corner,Timber,2Story,7,2002,2003,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,No,GLQ,817,Ex,824,1894,2,1,Gd,8,1,Gd,BuiltIn,2002.0,Fin,2,510,WD,Normal,214900
60,RL,10237,Reg,Inside,Gilbert,2Story,6,2005,2007,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,No,Unf,783,Ex,783,1484,2,1,Gd,8,1,Gd,Attchd,2005.0,Fin,2,393,New,Partial,178900
50,RL,9600,IR1,Inside,Crawfor,1.5Fin,5,1940,1950,Gable,MetalSd,MetalSd,None,Gd,Gd,BrkTil,TA,No,Rec,728,Ex,976,1308,1,1,TA,7,2,TA,Detchd,1940.0,Unf,1,256,WD,Normal,160000
20,RL,7390,IR1,Inside,NAmes,1Story,5,1955,1955,Hip,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,No,ALQ,1098,TA,1098,1098,1,1,TA,6,0,Na,Attchd,1955.0,Unf,1,260,WD,Normal,135000
190,RL,10382,Reg,Inside,NAmes,SLvl,6,1958,1958,Hip,HdBoard,HdBoard,BrkFace,TA,Fa,CBlock,TA,Gd,ALQ,588,TA,1095,1095,1,1,TA,6,0,Na,Attchd,1958.0,RFn,1,264,ConLD,Normal,140000
160,RL,2268,Reg,Inside,NridgHt,2Story,7,2003,2004,Gable,VinylSd,Wd Shng,Stone,Gd,TA,PConc,Gd,No,GLQ,764,Ex,764,1626,2,1,Gd,6,0,Na,BuiltIn,2003.0,RFn,2,474,WD,Normal,173000
120,RL,7892,Reg,Inside,SawyerW,1Story,6,1979,1979,Gable,Plywood,Plywood,None,TA,TA,CBlock,Gd,No,Unf,918,TA,918,918,2,1,TA,5,1,TA,Attchd,1979.0,Unf,1,264,WD,Normal,99500
160,FV,2651,Reg,FR2,Somerst,2Story,7,2000,2000,Gable,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,No,GLQ,673,Ex,673,1382,2,1,Gd,6,0,Na,Detchd,2000.0,Unf,2,490,WD,Normal,165000
20,RL,9450,Reg,Inside,Edwards,1Story,4,1954,1954,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,TA,No,LwQ,894,Ex,894,894,1,1,TA,5,0,Na,Detchd,1999.0,Unf,2,400,WD,Abnorml,110000
20,RL,8816,Reg,Corner,Sawyer,1Story,5,1963,1963,Gable,VinylSd,VinylSd,None,TA,TA,PConc,TA,No,Rec,1121,TA,1121,1121,1,1,TA,5,0,Na,Detchd,1963.0,Unf,2,480,WD,Normal,139000
60,RL,12203,IR1,Corner,NoRidge,2Story,8,1998,1999,Hip,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,No,GLQ,1225,Ex,1276,2612,2,1,Gd,8,1,TA,Attchd,1998.0,Fin,3,676,WD,Normal,336000
20,RL,3182,Reg,Inside,Blmngtn,1Story,7,2007,2007,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,Av,Unf,1266,Ex,1266,1266,2,1,Gd,6,1,Gd,Attchd,2007.0,Fin,2,388,WD,Normal,159895
60,RL,11250,Reg,Corner,CollgCr,2Story,8,2002,2002,Gable,CemntBd,CmentBd,None,Gd,TA,PConc,Gd,Mn,Unf,1128,Ex,1149,2290,2,1,Gd,9,1,Gd,Attchd,2002.0,Unf,2,779,WD,Normal,255900
190,RL,10880,Reg,Inside,Edwards,1Story,5,1950,1950,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,TA,No,ALQ,1164,TA,1164,1164,1,1,TA,5,0,Na,Detchd,1950.0,Unf,1,240,ConLD,Normal,125000
20,RL,10159,IR1,Inside,NridgHt,1Story,9,2009,2010,Hip,VinylSd,VinylSd,Stone,Ex,TA,PConc,Ex,Av,GLQ,1930,Ex,1940,1940,2,1,Ex,8,1,Gd,Attchd,2010.0,Fin,3,606,New,Partial,395192
